"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"All"	"All"	"All"	36	0	0.7227	0	1	"RPF"
"All"	"All"	"All"	35	0	0.7341	0	1	"RPF"
"All"	"All"	"All"	34	0	0.7293	0	1	"RPF"
"All"	"All"	"All"	33	0	0.7245	0	1	"RPF"
"All"	"All"	"All"	32	0	0.7027	0	1	"RPF"
"All"	"All"	"All"	31	0	0.7211	0	1	"RPF"
"All"	"All"	"All"	30	0	0.7076	0	1	"RPF"
"All"	"All"	"All"	29	0	0.7228	0	1	"RPF"
"All"	"All"	"All"	28	0	0.7254	0	1	"RPF"
"All"	"All"	"All"	27	0	0.7129	0	1	"RPF"
"All"	"All"	"All"	26	0	0.7191	0	1	"RPF"
"All"	"All"	"All"	25	0	0.7264	0	1	"RPF"
"All"	"All"	"All"	24	0	0.7145	0	1	"RPF"
"All"	"All"	"All"	23	0	0.7103	0	1	"RPF"
"All"	"All"	"All"	22	0	0.7157	0	1	"RPF"
"All"	"All"	"All"	21	0	0.7178	0	1	"RPF"
"All"	"All"	"All"	20	0	0.7224	0	1	"RPF"
"All"	"All"	"All"	19	0	0.7249	0	1	"RPF"
"All"	"All"	"All"	18	0	0.7039	0	1	"RPF"
"All"	"All"	"All"	17	0	0.7317	0	1	"RPF"
"All"	"All"	"All"	16	0	0.7199	0	1	"RPF"
"All"	"All"	"All"	15	0	0.733	0	1	"RPF"
"All"	"All"	"All"	14	0	0.7256	0	1	"RPF"
"All"	"All"	"All"	13	0	0.7033	0	1	"RPF"
"All"	"All"	"All"	12	0	0.7102	0	1	"RPF"
"All"	"All"	"All"	11	0	0.7228	0	1	"RPF"
"All"	"All"	"All"	10	0	0.742	0	1	"RPF"
"All"	"All"	"All"	9	0	0.7131	0	1	"RPF"
"All"	"All"	"All"	8	0	0.7288	0	1	"RPF"
"All"	"All"	"All"	7	0	0.7315	0	1	"RPF"
"All"	"All"	"All"	6	0	0.7232	0	1	"RPF"
"All"	"All"	"All"	5	0	0.7169	0	1	"RPF"
"All"	"All"	"All"	4	0	0.6946	0	1	"RPF"
"All"	"All"	"All"	3	0	0.7629	0	1	"RPF"
"All"	"All"	"All"	2	0	0.7165	0	1	"RPF"
"All"	"All"	"All"	1	0	0.6439	0	1	"RPF"
"All"	"All"	"All"	0	0	0.7772	0	1	"RPF"
"All"	"All"	"All"	499	0	1.0199	0	0	"RPF"
"All"	"All"	"All"	498	0	1.032	0	0	"RPF"
"All"	"All"	"All"	497	0	0.9918	0	0	"RPF"
"All"	"All"	"All"	496	0	1.0143	0	0	"RPF"
"All"	"All"	"All"	495	0	0.9922	0	0	"RPF"
"All"	"All"	"All"	494	0	0.9988	0	0	"RPF"
"All"	"All"	"All"	493	0	1.0029	0	0	"RPF"
"All"	"All"	"All"	492	0	1.0325	0	0	"RPF"
"All"	"All"	"All"	491	0	0.979	0	0	"RPF"
"All"	"All"	"All"	490	0	1.0083	0	0	"RPF"
"All"	"All"	"All"	489	0	0.9936	0	0	"RPF"
"All"	"All"	"All"	488	0	1.0416	0	0	"RPF"
"All"	"All"	"All"	487	0	0.9989	0	0	"RPF"
"All"	"All"	"All"	486	0	1.0005	0	0	"RPF"
"All"	"All"	"All"	485	0	1.0199	0	0	"RPF"
"All"	"All"	"All"	484	0	1.0343	0	0	"RPF"
"All"	"All"	"All"	483	0	0.9854	0	0	"RPF"
"All"	"All"	"All"	482	0	0.9969	0	0	"RPF"
"All"	"All"	"All"	481	0	1.006	0	0	"RPF"
"All"	"All"	"All"	480	0	0.9968	0	0	"RPF"
"All"	"All"	"All"	479	0	1.0248	0	0	"RPF"
"All"	"All"	"All"	478	0	1.0121	0	0	"RPF"
"All"	"All"	"All"	477	0	1.0116	0	0	"RPF"
"All"	"All"	"All"	476	0	1.0025	0	0	"RPF"
"All"	"All"	"All"	475	0	0.9946	0	0	"RPF"
"All"	"All"	"All"	474	0	1.0035	0	0	"RPF"
"All"	"All"	"All"	473	0	1.0039	0	0	"RPF"
"All"	"All"	"All"	472	0	0.9976	0	0	"RPF"
"All"	"All"	"All"	471	0	0.9749	0	0	"RPF"
"All"	"All"	"All"	470	0	1.0105	0	0	"RPF"
"All"	"All"	"All"	469	0	0.9874	0	0	"RPF"
"All"	"All"	"All"	468	0	0.9909	0	0	"RPF"
"All"	"All"	"All"	467	0	0.9485	0	0	"RPF"
"All"	"All"	"All"	466	0	0.9847	0	0	"RPF"
"All"	"All"	"All"	465	0	0.9794	0	0	"RPF"
"All"	"All"	"All"	464	0	0.9879	0	0	"RPF"
"All"	"All"	"All"	463	0	0.9773	0	0	"RPF"
"All"	"All"	"All"	462	0	1.0173	0	0	"RPF"
"All"	"All"	"All"	461	0	0.9701	0	0	"RPF"
"All"	"All"	"All"	460	0	1.0206	0	0	"RPF"
"All"	"All"	"All"	459	0	0.9544	0	0	"RPF"
"All"	"All"	"All"	458	0	0.9741	0	0	"RPF"
"All"	"All"	"All"	457	0	0.9626	0	0	"RPF"
"All"	"All"	"All"	456	0	1.0194	0	0	"RPF"
"All"	"All"	"All"	455	0	1.012	0	0	"RPF"
"All"	"All"	"All"	454	0	1.0152	0	0	"RPF"
"All"	"All"	"All"	453	0	0.9971	0	0	"RPF"
"All"	"All"	"All"	452	0	0.9922	0	0	"RPF"
"All"	"All"	"All"	451	0	1.0307	0	0	"RPF"
"All"	"All"	"All"	450	0	0.9769	0	0	"RPF"
"All"	"All"	"All"	449	0	1.0197	0	0	"RPF"
"All"	"All"	"All"	448	0	0.9926	0	0	"RPF"
"All"	"All"	"All"	447	0	0.9849	0	0	"RPF"
"All"	"All"	"All"	446	0	0.9879	0	0	"RPF"
"All"	"All"	"All"	445	0	0.9824	0	0	"RPF"
"All"	"All"	"All"	444	0	0.9922	0	0	"RPF"
"All"	"All"	"All"	443	0	0.9718	0	0	"RPF"
"All"	"All"	"All"	442	0	0.9964	0	0	"RPF"
"All"	"All"	"All"	441	0	1.0071	0	0	"RPF"
"All"	"All"	"All"	440	0	0.9647	0	0	"RPF"
"All"	"All"	"All"	439	0	0.9857	0	0	"RPF"
"All"	"All"	"All"	438	0	0.9945	0	0	"RPF"
"All"	"All"	"All"	437	0	0.9864	0	0	"RPF"
"All"	"All"	"All"	436	0	0.9871	0	0	"RPF"
"All"	"All"	"All"	435	0	1.0081	0	0	"RPF"
"All"	"All"	"All"	434	0	0.9946	0	0	"RPF"
"All"	"All"	"All"	433	0	0.9685	0	0	"RPF"
"All"	"All"	"All"	432	0	1.0174	0	0	"RPF"
"All"	"All"	"All"	431	0	1.0107	0	0	"RPF"
"All"	"All"	"All"	430	0	1.0116	0	0	"RPF"
"All"	"All"	"All"	429	0	0.9981	0	0	"RPF"
"All"	"All"	"All"	428	0	0.9834	0	0	"RPF"
"All"	"All"	"All"	427	0	0.9917	0	0	"RPF"
"All"	"All"	"All"	426	0	0.9804	0	0	"RPF"
"All"	"All"	"All"	425	0	0.9885	0	0	"RPF"
"All"	"All"	"All"	424	0	0.9822	0	0	"RPF"
"All"	"All"	"All"	423	0	0.9918	0	0	"RPF"
"All"	"All"	"All"	422	0	0.977	0	0	"RPF"
"All"	"All"	"All"	421	0	0.9847	0	0	"RPF"
"All"	"All"	"All"	420	0	0.9933	0	0	"RPF"
"All"	"All"	"All"	419	0	0.9497	0	0	"RPF"
"All"	"All"	"All"	418	0	0.9636	0	0	"RPF"
"All"	"All"	"All"	417	0	0.989	0	0	"RPF"
"All"	"All"	"All"	416	0	0.9756	0	0	"RPF"
"All"	"All"	"All"	415	0	0.9599	0	0	"RPF"
"All"	"All"	"All"	414	0	0.9595	0	0	"RPF"
"All"	"All"	"All"	413	0	0.9853	0	0	"RPF"
"All"	"All"	"All"	412	0	1.0122	0	0	"RPF"
"All"	"All"	"All"	411	0	0.9805	0	0	"RPF"
"All"	"All"	"All"	410	0	1.009	0	0	"RPF"
"All"	"All"	"All"	409	0	0.9827	0	0	"RPF"
"All"	"All"	"All"	408	0	0.9641	0	0	"RPF"
"All"	"All"	"All"	407	0	0.9652	0	0	"RPF"
"All"	"All"	"All"	406	0	0.9664	0	0	"RPF"
"All"	"All"	"All"	405	0	0.9867	0	0	"RPF"
"All"	"All"	"All"	404	0	0.9721	0	0	"RPF"
"All"	"All"	"All"	403	0	0.9602	0	0	"RPF"
"All"	"All"	"All"	402	0	0.9872	0	0	"RPF"
"All"	"All"	"All"	401	0	0.9627	0	0	"RPF"
"All"	"All"	"All"	400	0	0.9619	0	0	"RPF"
"All"	"All"	"All"	399	0	0.9342	0	0	"RPF"
"All"	"All"	"All"	398	0	0.9681	0	0	"RPF"
"All"	"All"	"All"	397	0	0.9745	0	0	"RPF"
"All"	"All"	"All"	396	0	0.9862	0	0	"RPF"
"All"	"All"	"All"	395	0	0.9846	0	0	"RPF"
"All"	"All"	"All"	394	0	0.9506	0	0	"RPF"
"All"	"All"	"All"	393	0	0.9988	0	0	"RPF"
"All"	"All"	"All"	392	0	0.9464	0	0	"RPF"
"All"	"All"	"All"	391	0	0.9509	0	0	"RPF"
"All"	"All"	"All"	390	0	0.9328	0	0	"RPF"
"All"	"All"	"All"	389	0	0.9676	0	0	"RPF"
"All"	"All"	"All"	388	0	0.9556	0	0	"RPF"
"All"	"All"	"All"	387	0	0.9507	0	0	"RPF"
"All"	"All"	"All"	386	0	0.9861	0	0	"RPF"
"All"	"All"	"All"	385	0	0.9758	0	0	"RPF"
"All"	"All"	"All"	384	0	0.9428	0	0	"RPF"
"All"	"All"	"All"	383	0	0.9689	0	0	"RPF"
"All"	"All"	"All"	382	0	0.9482	0	0	"RPF"
"All"	"All"	"All"	381	0	0.9703	0	0	"RPF"
"All"	"All"	"All"	380	0	0.9525	0	0	"RPF"
"All"	"All"	"All"	379	0	0.9644	0	0	"RPF"
"All"	"All"	"All"	378	0	0.9754	0	0	"RPF"
"All"	"All"	"All"	377	0	0.9447	0	0	"RPF"
"All"	"All"	"All"	376	0	0.9529	0	0	"RPF"
"All"	"All"	"All"	375	0	0.962	0	0	"RPF"
"All"	"All"	"All"	374	0	0.95	0	0	"RPF"
"All"	"All"	"All"	373	0	0.9459	0	0	"RPF"
"All"	"All"	"All"	372	0	0.967	0	0	"RPF"
"All"	"All"	"All"	371	0	0.9541	0	0	"RPF"
"All"	"All"	"All"	370	0	0.9644	0	0	"RPF"
"All"	"All"	"All"	369	0	0.9563	0	0	"RPF"
"All"	"All"	"All"	368	0	0.9592	0	0	"RPF"
"All"	"All"	"All"	367	0	0.9343	0	0	"RPF"
"All"	"All"	"All"	366	0	0.9021	0	0	"RPF"
"All"	"All"	"All"	365	0	0.9751	0	0	"RPF"
"All"	"All"	"All"	364	0	0.9298	0	0	"RPF"
"All"	"All"	"All"	363	0	0.9599	0	0	"RPF"
"All"	"All"	"All"	362	0	0.9475	0	0	"RPF"
"All"	"All"	"All"	361	0	0.9602	0	0	"RPF"
"All"	"All"	"All"	360	0	0.9516	0	0	"RPF"
"All"	"All"	"All"	359	0	0.9401	0	0	"RPF"
"All"	"All"	"All"	358	0	0.9529	0	0	"RPF"
"All"	"All"	"All"	357	0	0.9552	0	0	"RPF"
"All"	"All"	"All"	356	0	0.9542	0	0	"RPF"
"All"	"All"	"All"	355	0	0.9436	0	0	"RPF"
"All"	"All"	"All"	354	0	0.9717	0	0	"RPF"
"All"	"All"	"All"	353	0	0.9448	0	0	"RPF"
"All"	"All"	"All"	352	0	0.9379	0	0	"RPF"
"All"	"All"	"All"	351	0	0.9454	0	0	"RPF"
"All"	"All"	"All"	350	0	0.9431	0	0	"RPF"
"All"	"All"	"All"	349	0	0.9541	0	0	"RPF"
"All"	"All"	"All"	348	0	0.977	0	0	"RPF"
"All"	"All"	"All"	347	0	0.978	0	0	"RPF"
"All"	"All"	"All"	346	0	0.9547	0	0	"RPF"
"All"	"All"	"All"	345	0	0.928	0	0	"RPF"
"All"	"All"	"All"	344	0	0.9179	0	0	"RPF"
"All"	"All"	"All"	343	0	0.9758	0	0	"RPF"
"All"	"All"	"All"	342	0	0.955	0	0	"RPF"
"All"	"All"	"All"	341	0	0.9547	0	0	"RPF"
"All"	"All"	"All"	340	0	0.9492	0	0	"RPF"
"All"	"All"	"All"	339	0	0.9495	0	0	"RPF"
"All"	"All"	"All"	338	0	0.9563	0	0	"RPF"
"All"	"All"	"All"	337	0	0.9607	0	0	"RPF"
"All"	"All"	"All"	336	0	0.9515	0	0	"RPF"
"All"	"All"	"All"	335	0	0.9356	0	0	"RPF"
"All"	"All"	"All"	334	0	0.94	0	0	"RPF"
"All"	"All"	"All"	333	0	0.943	0	0	"RPF"
"All"	"All"	"All"	332	0	0.9323	0	0	"RPF"
"All"	"All"	"All"	331	0	0.9643	0	0	"RPF"
"All"	"All"	"All"	330	0	0.9495	0	0	"RPF"
"All"	"All"	"All"	329	0	0.9534	0	0	"RPF"
"All"	"All"	"All"	328	0	0.9778	0	0	"RPF"
"All"	"All"	"All"	327	0	0.9882	0	0	"RPF"
"All"	"All"	"All"	326	0	0.9409	0	0	"RPF"
"All"	"All"	"All"	325	0	0.9717	0	0	"RPF"
"All"	"All"	"All"	324	0	0.9375	0	0	"RPF"
"All"	"All"	"All"	323	0	0.9536	0	0	"RPF"
"All"	"All"	"All"	322	0	0.9514	0	0	"RPF"
"All"	"All"	"All"	321	0	0.955	0	0	"RPF"
"All"	"All"	"All"	320	0	0.9567	0	0	"RPF"
"All"	"All"	"All"	319	0	0.9404	0	0	"RPF"
"All"	"All"	"All"	318	0	0.9448	0	0	"RPF"
"All"	"All"	"All"	317	0	0.9393	0	0	"RPF"
"All"	"All"	"All"	316	0	0.9596	0	0	"RPF"
"All"	"All"	"All"	315	0	0.9455	0	0	"RPF"
"All"	"All"	"All"	314	0	0.9435	0	0	"RPF"
"All"	"All"	"All"	313	0	0.9398	0	0	"RPF"
"All"	"All"	"All"	312	0	0.9262	0	0	"RPF"
"All"	"All"	"All"	311	0	0.9391	0	0	"RPF"
"All"	"All"	"All"	310	0	0.9336	0	0	"RPF"
"All"	"All"	"All"	309	0	0.9354	0	0	"RPF"
"All"	"All"	"All"	308	0	0.957	0	0	"RPF"
"All"	"All"	"All"	307	0	0.9221	0	0	"RPF"
"All"	"All"	"All"	306	0	0.9239	0	0	"RPF"
"All"	"All"	"All"	305	0	0.9743	0	0	"RPF"
"All"	"All"	"All"	304	0	0.9327	0	0	"RPF"
"All"	"All"	"All"	303	0	0.9389	0	0	"RPF"
"All"	"All"	"All"	302	0	0.9553	0	0	"RPF"
"All"	"All"	"All"	301	0	0.9698	0	0	"RPF"
"All"	"All"	"All"	300	0	0.9548	0	0	"RPF"
"All"	"All"	"All"	299	0	0.9622	0	0	"RPF"
"All"	"All"	"All"	298	0	0.9723	0	0	"RPF"
"All"	"All"	"All"	297	0	0.9294	0	0	"RPF"
"All"	"All"	"All"	296	0	0.9515	0	0	"RPF"
"All"	"All"	"All"	295	0	0.931	0	0	"RPF"
"All"	"All"	"All"	294	0	0.9307	0	0	"RPF"
"All"	"All"	"All"	293	0	0.9169	0	0	"RPF"
"All"	"All"	"All"	292	0	0.9487	0	0	"RPF"
"All"	"All"	"All"	291	0	0.9101	0	0	"RPF"
"All"	"All"	"All"	290	0	0.9269	0	0	"RPF"
"All"	"All"	"All"	289	0	0.9037	0	0	"RPF"
"All"	"All"	"All"	288	0	0.9349	0	0	"RPF"
"All"	"All"	"All"	287	0	0.9566	0	0	"RPF"
"All"	"All"	"All"	286	0	0.9248	0	0	"RPF"
"All"	"All"	"All"	285	0	0.9448	0	0	"RPF"
"All"	"All"	"All"	284	0	0.9353	0	0	"RPF"
"All"	"All"	"All"	283	0	0.9165	0	0	"RPF"
"All"	"All"	"All"	282	0	0.9289	0	0	"RPF"
"All"	"All"	"All"	281	0	0.9238	0	0	"RPF"
"All"	"All"	"All"	280	0	0.9244	0	0	"RPF"
"All"	"All"	"All"	279	0	0.9111	0	0	"RPF"
"All"	"All"	"All"	278	0	0.938	0	0	"RPF"
"All"	"All"	"All"	277	0	0.9458	0	0	"RPF"
"All"	"All"	"All"	276	0	0.9348	0	0	"RPF"
"All"	"All"	"All"	275	0	0.902	0	0	"RPF"
"All"	"All"	"All"	274	0	0.9411	0	0	"RPF"
"All"	"All"	"All"	273	0	0.9085	0	0	"RPF"
"All"	"All"	"All"	272	0	0.9057	0	0	"RPF"
"All"	"All"	"All"	271	0	0.9426	0	0	"RPF"
"All"	"All"	"All"	270	0	0.9345	0	0	"RPF"
"All"	"All"	"All"	269	0	0.9357	0	0	"RPF"
"All"	"All"	"All"	268	0	0.9229	0	0	"RPF"
"All"	"All"	"All"	267	0	0.8986	0	0	"RPF"
"All"	"All"	"All"	266	0	0.9222	0	0	"RPF"
"All"	"All"	"All"	265	0	0.9067	0	0	"RPF"
"All"	"All"	"All"	264	0	0.9166	0	0	"RPF"
"All"	"All"	"All"	263	0	0.8949	0	0	"RPF"
"All"	"All"	"All"	262	0	0.9043	0	0	"RPF"
"All"	"All"	"All"	261	0	0.934	0	0	"RPF"
"All"	"All"	"All"	260	0	0.9229	0	0	"RPF"
"All"	"All"	"All"	259	0	0.9074	0	0	"RPF"
"All"	"All"	"All"	258	0	0.9656	0	0	"RPF"
"All"	"All"	"All"	257	0	0.9151	0	0	"RPF"
"All"	"All"	"All"	256	0	0.9176	0	0	"RPF"
"All"	"All"	"All"	255	0	0.9111	0	0	"RPF"
"All"	"All"	"All"	254	0	0.9281	0	0	"RPF"
"All"	"All"	"All"	253	0	0.8997	0	0	"RPF"
"All"	"All"	"All"	252	0	0.9282	0	0	"RPF"
"All"	"All"	"All"	251	0	0.9245	0	0	"RPF"
"All"	"All"	"All"	250	0	0.9176	0	0	"RPF"
"All"	"All"	"All"	249	0	0.9115	0	0	"RPF"
"All"	"All"	"All"	248	0	0.9224	0	0	"RPF"
"All"	"All"	"All"	247	0	0.9291	0	0	"RPF"
"All"	"All"	"All"	246	0	0.8984	0	0	"RPF"
"All"	"All"	"All"	245	0	0.8806	0	0	"RPF"
"All"	"All"	"All"	244	0	0.908	0	0	"RPF"
"All"	"All"	"All"	243	0	0.8936	0	0	"RPF"
"All"	"All"	"All"	242	0	0.921	0	0	"RPF"
"All"	"All"	"All"	241	0	0.9027	0	0	"RPF"
"All"	"All"	"All"	240	0	0.9181	0	0	"RPF"
"All"	"All"	"All"	239	0	0.8968	0	0	"RPF"
"All"	"All"	"All"	238	0	0.9248	0	0	"RPF"
"All"	"All"	"All"	237	0	0.9114	0	0	"RPF"
"All"	"All"	"All"	236	0	0.9203	0	0	"RPF"
"All"	"All"	"All"	235	0	0.9148	0	0	"RPF"
"All"	"All"	"All"	234	0	0.9161	0	0	"RPF"
"All"	"All"	"All"	233	0	0.8844	0	0	"RPF"
"All"	"All"	"All"	232	0	0.8836	0	0	"RPF"
"All"	"All"	"All"	231	0	0.9035	0	0	"RPF"
"All"	"All"	"All"	230	0	0.92	0	0	"RPF"
"All"	"All"	"All"	229	0	0.8931	0	0	"RPF"
"All"	"All"	"All"	228	0	0.8954	0	0	"RPF"
"All"	"All"	"All"	227	0	0.9006	0	0	"RPF"
"All"	"All"	"All"	226	0	0.9258	0	0	"RPF"
"All"	"All"	"All"	225	0	0.9098	0	0	"RPF"
"All"	"All"	"All"	224	0	0.9077	0	0	"RPF"
"All"	"All"	"All"	223	0	0.9109	0	0	"RPF"
"All"	"All"	"All"	222	0	0.9237	0	0	"RPF"
"All"	"All"	"All"	221	0	0.922	0	0	"RPF"
"All"	"All"	"All"	220	0	0.9151	0	0	"RPF"
"All"	"All"	"All"	219	0	0.8924	0	0	"RPF"
"All"	"All"	"All"	218	0	0.9056	0	0	"RPF"
"All"	"All"	"All"	217	0	0.8829	0	0	"RPF"
"All"	"All"	"All"	216	0	0.8896	0	0	"RPF"
"All"	"All"	"All"	215	0	0.892	0	0	"RPF"
"All"	"All"	"All"	214	0	0.892	0	0	"RPF"
"All"	"All"	"All"	213	0	0.9023	0	0	"RPF"
"All"	"All"	"All"	212	0	0.9036	0	0	"RPF"
"All"	"All"	"All"	211	0	0.8978	0	0	"RPF"
"All"	"All"	"All"	210	0	0.8948	0	0	"RPF"
"All"	"All"	"All"	209	0	0.8962	0	0	"RPF"
"All"	"All"	"All"	208	0	0.8818	0	0	"RPF"
"All"	"All"	"All"	207	0	0.8912	0	0	"RPF"
"All"	"All"	"All"	206	0	0.8981	0	0	"RPF"
"All"	"All"	"All"	205	0	0.8909	0	0	"RPF"
"All"	"All"	"All"	204	0	0.8744	0	0	"RPF"
"All"	"All"	"All"	203	0	0.9095	0	0	"RPF"
"All"	"All"	"All"	202	0	0.9023	0	0	"RPF"
"All"	"All"	"All"	201	0	0.8964	0	0	"RPF"
"All"	"All"	"All"	200	0	0.8964	0	0	"RPF"
"All"	"All"	"All"	199	0	0.8949	0	0	"RPF"
"All"	"All"	"All"	198	0	0.9016	0	0	"RPF"
"All"	"All"	"All"	197	0	0.881	0	0	"RPF"
"All"	"All"	"All"	196	0	0.9125	0	0	"RPF"
"All"	"All"	"All"	195	0	0.902	0	0	"RPF"
"All"	"All"	"All"	194	0	0.9081	0	0	"RPF"
"All"	"All"	"All"	193	0	0.8962	0	0	"RPF"
"All"	"All"	"All"	192	0	0.8937	0	0	"RPF"
"All"	"All"	"All"	191	0	0.8848	0	0	"RPF"
"All"	"All"	"All"	190	0	0.9064	0	0	"RPF"
"All"	"All"	"All"	189	0	0.8938	0	0	"RPF"
"All"	"All"	"All"	188	0	0.8869	0	0	"RPF"
"All"	"All"	"All"	187	0	0.8886	0	0	"RPF"
"All"	"All"	"All"	186	0	0.8599	0	0	"RPF"
"All"	"All"	"All"	185	0	0.8763	0	0	"RPF"
"All"	"All"	"All"	184	0	0.8771	0	0	"RPF"
"All"	"All"	"All"	183	0	0.8768	0	0	"RPF"
"All"	"All"	"All"	182	0	0.9056	0	0	"RPF"
"All"	"All"	"All"	181	0	0.9055	0	0	"RPF"
"All"	"All"	"All"	180	0	0.8907	0	0	"RPF"
"All"	"All"	"All"	179	0	0.9058	0	0	"RPF"
"All"	"All"	"All"	178	0	0.8866	0	0	"RPF"
"All"	"All"	"All"	177	0	0.8922	0	0	"RPF"
"All"	"All"	"All"	176	0	0.8785	0	0	"RPF"
"All"	"All"	"All"	175	0	0.8871	0	0	"RPF"
"All"	"All"	"All"	174	0	0.8738	0	0	"RPF"
"All"	"All"	"All"	173	0	0.8972	0	0	"RPF"
"All"	"All"	"All"	172	0	0.9004	0	0	"RPF"
"All"	"All"	"All"	171	0	0.8771	0	0	"RPF"
"All"	"All"	"All"	170	0	0.906	0	0	"RPF"
"All"	"All"	"All"	169	0	0.8937	0	0	"RPF"
"All"	"All"	"All"	168	0	0.904	0	0	"RPF"
"All"	"All"	"All"	167	0	0.8827	0	0	"RPF"
"All"	"All"	"All"	166	0	0.8986	0	0	"RPF"
"All"	"All"	"All"	165	0	0.8593	0	0	"RPF"
"All"	"All"	"All"	164	0	0.9038	0	0	"RPF"
"All"	"All"	"All"	163	0	0.892	0	0	"RPF"
"All"	"All"	"All"	162	0	0.8914	0	0	"RPF"
"All"	"All"	"All"	161	0	0.8829	0	0	"RPF"
"All"	"All"	"All"	160	0	0.8901	0	0	"RPF"
"All"	"All"	"All"	159	0	0.8854	0	0	"RPF"
"All"	"All"	"All"	158	0	0.894	0	0	"RPF"
"All"	"All"	"All"	157	0	0.8619	0	0	"RPF"
"All"	"All"	"All"	156	0	0.8958	0	0	"RPF"
"All"	"All"	"All"	155	0	0.8851	0	0	"RPF"
"All"	"All"	"All"	154	0	0.8806	0	0	"RPF"
"All"	"All"	"All"	153	0	0.8852	0	0	"RPF"
"All"	"All"	"All"	152	0	0.879	0	0	"RPF"
"All"	"All"	"All"	151	0	0.8848	0	0	"RPF"
"All"	"All"	"All"	150	0	0.8905	0	0	"RPF"
"All"	"All"	"All"	149	0	0.8686	0	0	"RPF"
"All"	"All"	"All"	148	0	0.8946	0	0	"RPF"
"All"	"All"	"All"	147	0	0.8616	0	0	"RPF"
"All"	"All"	"All"	146	0	0.8509	0	0	"RPF"
"All"	"All"	"All"	145	0	0.8659	0	0	"RPF"
"All"	"All"	"All"	144	0	0.8708	0	0	"RPF"
"All"	"All"	"All"	143	0	0.8562	0	0	"RPF"
"All"	"All"	"All"	142	0	0.8611	0	0	"RPF"
"All"	"All"	"All"	141	0	0.885	0	0	"RPF"
"All"	"All"	"All"	140	0	0.8718	0	0	"RPF"
"All"	"All"	"All"	139	0	0.8708	0	0	"RPF"
"All"	"All"	"All"	138	0	0.8469	0	0	"RPF"
"All"	"All"	"All"	137	0	0.8775	0	0	"RPF"
"All"	"All"	"All"	136	0	0.8565	0	0	"RPF"
"All"	"All"	"All"	135	0	0.8611	0	0	"RPF"
"All"	"All"	"All"	134	0	0.8838	0	0	"RPF"
"All"	"All"	"All"	133	0	0.8498	0	0	"RPF"
"All"	"All"	"All"	132	0	0.8756	0	0	"RPF"
"All"	"All"	"All"	131	0	0.8917	0	0	"RPF"
"All"	"All"	"All"	130	0	0.887	0	0	"RPF"
"All"	"All"	"All"	129	0	0.8853	0	0	"RPF"
"All"	"All"	"All"	128	0	0.8834	0	0	"RPF"
"All"	"All"	"All"	127	0	0.8764	0	0	"RPF"
"All"	"All"	"All"	126	0	0.8718	0	0	"RPF"
"All"	"All"	"All"	125	0	0.8651	0	0	"RPF"
"All"	"All"	"All"	124	0	0.8671	0	0	"RPF"
"All"	"All"	"All"	123	0	0.8866	0	0	"RPF"
"All"	"All"	"All"	122	0	0.8824	0	0	"RPF"
"All"	"All"	"All"	121	0	0.8619	0	0	"RPF"
"All"	"All"	"All"	120	0	0.8884	0	0	"RPF"
"All"	"All"	"All"	119	0	0.8784	0	0	"RPF"
"All"	"All"	"All"	118	0	0.8794	0	0	"RPF"
"All"	"All"	"All"	117	0	0.8601	0	0	"RPF"
"All"	"All"	"All"	116	0	0.8787	0	0	"RPF"
"All"	"All"	"All"	115	0	0.8816	0	0	"RPF"
"All"	"All"	"All"	114	0	0.8784	0	0	"RPF"
"All"	"All"	"All"	113	0	0.8835	0	0	"RPF"
"All"	"All"	"All"	112	0	0.8699	0	0	"RPF"
"All"	"All"	"All"	111	0	0.8649	0	0	"RPF"
"All"	"All"	"All"	110	0	0.8728	0	0	"RPF"
"All"	"All"	"All"	109	0	0.8534	0	0	"RPF"
"All"	"All"	"All"	108	0	0.8796	0	0	"RPF"
"All"	"All"	"All"	107	0	0.8678	0	0	"RPF"
"All"	"All"	"All"	106	0	0.8817	0	0	"RPF"
"All"	"All"	"All"	105	0	0.8701	0	0	"RPF"
"All"	"All"	"All"	104	0	0.8671	0	0	"RPF"
"All"	"All"	"All"	103	0	0.8463	0	0	"RPF"
"All"	"All"	"All"	102	0	0.8738	0	0	"RPF"
"All"	"All"	"All"	101	0	0.8718	0	0	"RPF"
"All"	"All"	"All"	100	0	0.874	0	0	"RPF"
"All"	"All"	"All"	99	0	0.8879	0	0	"RPF"
"All"	"All"	"All"	98	0	0.8574	0	0	"RPF"
"All"	"All"	"All"	97	0	0.8549	0	0	"RPF"
"All"	"All"	"All"	96	0	0.8561	0	0	"RPF"
"All"	"All"	"All"	95	0	0.8797	0	0	"RPF"
"All"	"All"	"All"	94	0	0.869	0	0	"RPF"
"All"	"All"	"All"	93	0	0.8838	0	0	"RPF"
"All"	"All"	"All"	92	0	0.863	0	0	"RPF"
"All"	"All"	"All"	91	0	0.8571	0	0	"RPF"
"All"	"All"	"All"	90	0	0.8563	0	0	"RPF"
"All"	"All"	"All"	89	0	0.8549	0	0	"RPF"
"All"	"All"	"All"	88	0	0.8652	0	0	"RPF"
"All"	"All"	"All"	87	0	0.8757	0	0	"RPF"
"All"	"All"	"All"	86	0	0.8412	0	0	"RPF"
